experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
claude_3.5_sonnet_0778,Claude-3.5-Sonnet,prob_0778,Math23K,L1,144,2,False,1.479,245.7,286.8,0.448,0.844,0.856,4,2025-06-23T00:30:00.535337
claude_3.5_sonnet_0779,Claude-3.5-Sonnet,prob_0779,SVAMP,L2,45,2,True,2.046,245.3,283.7,0.149,0.623,0.76,3,2025-06-23T00:30:00.535340
claude_3.5_sonnet_0780,Claude-3.5-Sonnet,prob_0780,MATH,L2,104,4,True,1.942,255.4,312.5,0.827,0.897,0.843,6,2025-06-23T00:30:00.535343
claude_3.5_sonnet_0781,Claude-3.5-Sonnet,prob_0781,SingleEq,L1,113,2,False,1.659,227.6,266.4,0.647,0.907,0.759,2,2025-06-23T00:30:00.535346
claude_3.5_sonnet_0782,Claude-3.5-Sonnet,prob_0782,Math23K,L1,76,3,False,1.558,252.2,293.4,0.519,0.846,0.755,6,2025-06-23T00:30:00.535349
claude_3.5_sonnet_0783,Claude-3.5-Sonnet,prob_0783,AddSub,L1,104,2,False,1.401,239.8,293.3,0.326,0.822,0.939,2,2025-06-23T00:30:00.535353
claude_3.5_sonnet_0784,Claude-3.5-Sonnet,prob_0784,MATH,L2,144,2,True,2.077,258.0,313.3,0.255,0.647,0.854,4,2025-06-23T00:30:00.535356
claude_3.5_sonnet_0785,Claude-3.5-Sonnet,prob_0785,SVAMP,L2,91,3,True,2.535,274.3,346.2,0.716,0.767,0.731,4,2025-06-23T00:30:00.535359
claude_3.5_sonnet_0786,Claude-3.5-Sonnet,prob_0786,SVAMP,L3,39,3,True,2.568,288.0,365.5,0.647,0.724,0.755,6,2025-06-23T00:30:00.535362
claude_3.5_sonnet_0787,Claude-3.5-Sonnet,prob_0787,AddSub,L2,27,5,True,2.816,260.3,318.1,0.665,0.74,0.923,6,2025-06-23T00:30:00.535365
claude_3.5_sonnet_0788,Claude-3.5-Sonnet,prob_0788,GSM8K,L3,86,8,True,1.761,264.5,305.7,0.357,0.727,0.701,10,2025-06-23T00:30:00.535369
claude_3.5_sonnet_0789,Claude-3.5-Sonnet,prob_0789,AddSub,L1,120,1,False,1.963,241.1,306.8,0.429,0.752,0.912,4,2025-06-23T00:30:00.535372
claude_3.5_sonnet_0790,Claude-3.5-Sonnet,prob_0790,MAWPS,L2,43,4,True,2.359,271.0,309.7,0.845,0.838,0.725,4,2025-06-23T00:30:00.535375
claude_3.5_sonnet_0791,Claude-3.5-Sonnet,prob_0791,Math23K,L2,62,3,True,2.091,284.8,336.6,0.445,0.694,0.811,4,2025-06-23T00:30:00.535378
claude_3.5_sonnet_0792,Claude-3.5-Sonnet,prob_0792,GSM8K,L1,57,3,False,1.697,258.7,304.5,0.325,0.732,0.854,6,2025-06-23T00:30:00.535381
claude_3.5_sonnet_0793,Claude-3.5-Sonnet,prob_0793,Math23K,L1,144,1,False,1.577,268.3,336.2,0.446,0.795,0.751,4,2025-06-23T00:30:00.535384
claude_3.5_sonnet_0794,Claude-3.5-Sonnet,prob_0794,MATH,L1,72,3,False,1.364,263.7,336.2,0.673,0.944,0.786,3,2025-06-23T00:30:00.535387
claude_3.5_sonnet_0795,Claude-3.5-Sonnet,prob_0795,MAWPS,L3,31,3,True,2.291,283.8,340.5,0.523,0.704,0.854,6,2025-06-23T00:30:00.535391
claude_3.5_sonnet_0796,Claude-3.5-Sonnet,prob_0796,SVAMP,L3,90,7,True,3.141,279.2,340.9,0.6,0.675,0.793,7,2025-06-23T00:30:00.535394
claude_3.5_sonnet_0797,Claude-3.5-Sonnet,prob_0797,SingleEq,L2,116,5,True,1.877,246.8,301.2,0.391,0.742,0.875,8,2025-06-23T00:30:00.535397
claude_3.5_sonnet_0798,Claude-3.5-Sonnet,prob_0798,SingleEq,L2,39,4,True,2.306,252.5,286.2,0.401,0.686,0.801,5,2025-06-23T00:30:00.535400
claude_3.5_sonnet_0799,Claude-3.5-Sonnet,prob_0799,GSM8K,L2,110,5,True,2.289,256.6,298.4,0.445,0.7,0.801,6,2025-06-23T00:30:00.535403
claude_3.5_sonnet_0800,Claude-3.5-Sonnet,prob_0800,SingleEq,L1,55,2,False,1.495,264.9,339.0,0.792,0.955,0.795,5,2025-06-23T00:30:00.535406
claude_3.5_sonnet_0801,Claude-3.5-Sonnet,prob_0801,Math23K,L2,91,3,True,2.643,229.1,296.0,0.494,0.723,0.872,4,2025-06-23T00:30:00.535409
claude_3.5_sonnet_0802,Claude-3.5-Sonnet,prob_0802,GSM8K,L1,50,3,False,1.6,244.4,272.0,0.403,0.799,0.878,3,2025-06-23T00:30:00.535412
claude_3.5_sonnet_0803,Claude-3.5-Sonnet,prob_0803,AddSub,L1,49,2,False,1.12,231.8,271.0,0.474,0.989,0.795,5,2025-06-23T00:30:00.535415
claude_3.5_sonnet_0804,Claude-3.5-Sonnet,prob_0804,GSM8K,L2,125,3,True,1.686,234.9,278.9,0.818,0.96,0.811,6,2025-06-23T00:30:00.535419
claude_3.5_sonnet_0805,Claude-3.5-Sonnet,prob_0805,GSM8K,L2,61,2,True,2.095,266.9,298.4,0.677,0.804,0.764,3,2025-06-23T00:30:00.535422
claude_3.5_sonnet_0806,Claude-3.5-Sonnet,prob_0806,GSM8K,L1,86,1,False,1.433,265.3,340.1,0.607,0.897,0.765,2,2025-06-23T00:30:00.535425
claude_3.5_sonnet_0807,Claude-3.5-Sonnet,prob_0807,SingleEq,L2,92,3,True,2.538,272.2,308.6,0.316,0.609,0.913,4,2025-06-23T00:30:00.535428
claude_3.5_sonnet_0808,Claude-3.5-Sonnet,prob_0808,SingleEq,L3,143,6,True,2.473,278.5,353.5,0.379,0.634,0.945,8,2025-06-23T00:30:00.535431
claude_3.5_sonnet_0809,Claude-3.5-Sonnet,prob_0809,SingleEq,L1,66,3,False,1.63,243.2,278.6,0.567,0.861,0.877,4,2025-06-23T00:30:00.535434
claude_3.5_sonnet_0810,Claude-3.5-Sonnet,prob_0810,SVAMP,L2,136,2,True,2.538,263.4,294.6,0.863,0.837,0.874,2,2025-06-23T00:30:00.535437
claude_3.5_sonnet_0811,Claude-3.5-Sonnet,prob_0811,MAWPS,L1,47,1,False,1.246,233.1,280.9,0.31,0.873,0.764,2,2025-06-23T00:30:00.535441
claude_3.5_sonnet_0812,Claude-3.5-Sonnet,prob_0812,AddSub,L3,127,4,True,2.611,273.3,316.7,0.845,0.814,0.915,6,2025-06-23T00:30:00.535445
claude_3.5_sonnet_0813,Claude-3.5-Sonnet,prob_0813,MAWPS,L3,29,3,True,2.781,261.1,332.7,0.077,0.506,0.747,6,2025-06-23T00:30:00.535448
claude_3.5_sonnet_0814,Claude-3.5-Sonnet,prob_0814,MAWPS,L2,20,5,True,1.889,249.3,289.8,0.545,0.799,0.83,6,2025-06-23T00:30:00.535451
claude_3.5_sonnet_0815,Claude-3.5-Sonnet,prob_0815,MAWPS,L1,31,3,False,1.776,264.1,323.3,0.469,0.77,0.843,4,2025-06-23T00:30:00.535454
claude_3.5_sonnet_0816,Claude-3.5-Sonnet,prob_0816,AddSub,L2,117,2,True,2.185,253.0,292.9,0.268,0.645,0.818,5,2025-06-23T00:30:00.535458
claude_3.5_sonnet_0817,Claude-3.5-Sonnet,prob_0817,GSM8K,L1,79,1,False,2.078,247.4,283.9,0.526,0.767,0.902,2,2025-06-23T00:30:00.535461
claude_3.5_sonnet_0818,Claude-3.5-Sonnet,prob_0818,SingleEq,L2,68,2,True,2.925,263.4,321.4,0.297,0.582,0.719,2,2025-06-23T00:30:00.535464
claude_3.5_sonnet_0819,Claude-3.5-Sonnet,prob_0819,SingleEq,L1,21,2,False,1.729,244.6,307.4,0.481,0.805,0.833,5,2025-06-23T00:30:00.535467
claude_3.5_sonnet_0820,Claude-3.5-Sonnet,prob_0820,AddSub,L1,112,1,False,1.572,223.0,261.7,0.424,0.842,0.745,2,2025-06-23T00:30:00.535470
claude_3.5_sonnet_0821,Claude-3.5-Sonnet,prob_0821,SVAMP,L2,86,5,True,2.177,266.0,305.7,0.53,0.736,0.702,6,2025-06-23T00:30:00.535473
claude_3.5_sonnet_0822,Claude-3.5-Sonnet,prob_0822,MATH,L2,121,5,True,1.199,248.1,311.0,0.125,0.797,0.828,5,2025-06-23T00:30:00.535476
claude_3.5_sonnet_0823,Claude-3.5-Sonnet,prob_0823,AddSub,L2,65,5,True,2.301,231.2,277.5,0.755,0.855,0.924,8,2025-06-23T00:30:00.535479
claude_3.5_sonnet_0824,Claude-3.5-Sonnet,prob_0824,MATH,L2,121,3,True,2.39,251.5,283.5,0.254,0.62,0.712,4,2025-06-23T00:30:00.535483
claude_3.5_sonnet_0825,Claude-3.5-Sonnet,prob_0825,Math23K,L2,134,3,True,2.219,287.3,364.6,0.732,0.792,0.76,5,2025-06-23T00:30:00.535486
claude_3.5_sonnet_0826,Claude-3.5-Sonnet,prob_0826,GSM8K,L2,106,2,True,2.661,284.3,345.3,0.472,0.65,0.77,3,2025-06-23T00:30:00.535489
claude_3.5_sonnet_0827,Claude-3.5-Sonnet,prob_0827,MAWPS,L3,21,6,True,2.953,245.0,291.8,0.519,0.69,0.878,7,2025-06-23T00:30:00.535492
claude_3.5_sonnet_0828,Claude-3.5-Sonnet,prob_0828,SingleEq,L2,36,3,True,1.175,260.6,295.2,0.486,0.936,0.852,3,2025-06-23T00:30:00.535495
claude_3.5_sonnet_0829,Claude-3.5-Sonnet,prob_0829,Math23K,L2,118,4,True,1.87,264.6,294.6,0.447,0.745,0.794,4,2025-06-23T00:30:00.535498
claude_3.5_sonnet_0830,Claude-3.5-Sonnet,prob_0830,SingleEq,L1,64,3,False,1.573,237.4,286.3,0.191,0.729,0.822,6,2025-06-23T00:30:00.535502
claude_3.5_sonnet_0831,Claude-3.5-Sonnet,prob_0831,Math23K,L1,93,1,False,1.685,242.5,301.9,0.272,0.732,0.922,4,2025-06-23T00:30:00.535505
claude_3.5_sonnet_0832,Claude-3.5-Sonnet,prob_0832,SingleEq,L2,79,3,True,1.879,255.3,329.9,0.586,0.81,0.936,5,2025-06-23T00:30:00.535508
claude_3.5_sonnet_0833,Claude-3.5-Sonnet,prob_0833,Math23K,L1,20,1,False,1.6,234.4,284.9,0.233,0.744,0.909,4,2025-06-23T00:30:00.535511
claude_3.5_sonnet_0834,Claude-3.5-Sonnet,prob_0834,AddSub,L1,121,2,False,1.793,235.2,283.4,0.776,0.924,0.802,5,2025-06-23T00:30:00.535514
claude_3.5_sonnet_0835,Claude-3.5-Sonnet,prob_0835,Math23K,L2,37,4,True,1.956,255.4,287.4,0.711,0.848,0.709,4,2025-06-23T00:30:00.535517
claude_3.5_sonnet_0836,Claude-3.5-Sonnet,prob_0836,AddSub,L2,109,4,True,2.218,259.5,316.5,0.419,0.694,0.792,6,2025-06-23T00:30:00.535520
claude_3.5_sonnet_0837,Claude-3.5-Sonnet,prob_0837,SingleEq,L3,136,5,True,1.606,265.2,297.9,0.294,0.731,0.926,8,2025-06-23T00:30:00.535523
claude_3.5_sonnet_0838,Claude-3.5-Sonnet,prob_0838,GSM8K,L2,47,2,True,2.298,246.8,290.1,0.414,0.698,0.793,4,2025-06-23T00:30:00.535526
claude_3.5_sonnet_0839,Claude-3.5-Sonnet,prob_0839,MATH,L1,49,3,False,1.749,239.7,299.6,0.361,0.76,0.754,4,2025-06-23T00:30:00.535529
claude_3.5_sonnet_0840,Claude-3.5-Sonnet,prob_0840,AddSub,L2,84,5,True,0.802,273.5,325.5,0.62,1.19,0.848,6,2025-06-23T00:30:00.535532
claude_3.5_sonnet_0841,Claude-3.5-Sonnet,prob_0841,SingleEq,L2,82,5,True,2.363,282.8,347.8,0.349,0.628,0.775,6,2025-06-23T00:30:00.535535
claude_3.5_sonnet_0842,Claude-3.5-Sonnet,prob_0842,MAWPS,L3,27,5,True,4.124,271.8,306.8,0.493,0.599,0.925,8,2025-06-23T00:30:00.535538
claude_3.5_sonnet_0843,Claude-3.5-Sonnet,prob_0843,Math23K,L1,76,3,False,0.935,270.0,318.5,0.513,1.055,0.878,5,2025-06-23T00:30:00.535541
claude_3.5_sonnet_0844,Claude-3.5-Sonnet,prob_0844,MAWPS,L3,22,4,True,3.388,272.3,347.5,0.898,0.789,0.816,7,2025-06-23T00:30:00.535545
claude_3.5_sonnet_0845,Claude-3.5-Sonnet,prob_0845,MATH,L1,107,1,False,2.24,246.9,283.7,0.176,0.609,0.736,1,2025-06-23T00:30:00.535548
claude_3.5_sonnet_0846,Claude-3.5-Sonnet,prob_0846,MATH,L1,88,1,False,1.408,242.7,269.6,0.693,0.964,0.816,4,2025-06-23T00:30:00.535551
claude_3.5_sonnet_0847,Claude-3.5-Sonnet,prob_0847,SVAMP,L1,81,2,False,1.849,232.4,296.1,0.236,0.703,0.72,4,2025-06-23T00:30:00.535555
claude_3.5_sonnet_0848,Claude-3.5-Sonnet,prob_0848,GSM8K,L3,111,3,True,4.076,250.7,293.6,0.568,0.653,0.828,6,2025-06-23T00:30:00.535558
claude_3.5_sonnet_0849,Claude-3.5-Sonnet,prob_0849,Math23K,L2,146,2,True,1.746,246.5,273.1,0.663,0.873,0.945,5,2025-06-23T00:30:00.535561
claude_3.5_sonnet_0850,Claude-3.5-Sonnet,prob_0850,Math23K,L3,115,6,True,2.652,274.3,305.5,0.525,0.682,0.783,8,2025-06-23T00:30:00.535564
claude_3.5_sonnet_0851,Claude-3.5-Sonnet,prob_0851,SingleEq,L3,145,6,True,1.431,272.7,350.2,0.318,0.774,0.741,6,2025-06-23T00:30:00.535568
claude_3.5_sonnet_0852,Claude-3.5-Sonnet,prob_0852,GSM8K,L2,52,5,True,1.631,245.4,277.1,0.282,0.743,0.878,7,2025-06-23T00:30:00.535571
claude_3.5_sonnet_0853,Claude-3.5-Sonnet,prob_0853,SingleEq,L1,108,2,False,2.014,238.1,286.2,0.471,0.765,0.858,4,2025-06-23T00:30:00.535574
claude_3.5_sonnet_0854,Claude-3.5-Sonnet,prob_0854,Math23K,L2,137,2,True,1.864,279.0,308.3,0.246,0.651,0.801,5,2025-06-23T00:30:00.535577
claude_3.5_sonnet_0855,Claude-3.5-Sonnet,prob_0855,SVAMP,L1,45,2,False,1.741,230.3,268.4,0.737,0.924,0.792,2,2025-06-23T00:30:00.535580
claude_3.5_sonnet_0856,Claude-3.5-Sonnet,prob_0856,AddSub,L1,87,1,False,1.59,247.4,309.7,0.687,0.911,0.808,1,2025-06-23T00:30:00.535583
claude_3.5_sonnet_0857,Claude-3.5-Sonnet,prob_0857,SingleEq,L1,67,2,False,1.29,261.7,316.5,0.508,0.903,0.887,2,2025-06-23T00:30:00.535586
claude_3.5_sonnet_0858,Claude-3.5-Sonnet,prob_0858,MAWPS,L2,115,5,True,2.432,287.4,373.5,0.54,0.694,0.738,8,2025-06-23T00:30:00.535589
claude_3.5_sonnet_0859,Claude-3.5-Sonnet,prob_0859,MAWPS,L1,53,3,False,1.39,238.2,296.0,0.702,0.978,0.883,5,2025-06-23T00:30:00.535592
claude_3.5_sonnet_0860,Claude-3.5-Sonnet,prob_0860,SVAMP,L1,80,3,False,1.674,222.7,279.0,0.56,0.877,0.749,6,2025-06-23T00:30:00.535595
claude_3.5_sonnet_0861,Claude-3.5-Sonnet,prob_0861,GSM8K,L1,58,2,False,1.093,241.8,276.6,0.432,0.971,0.711,2,2025-06-23T00:30:00.535598
claude_3.5_sonnet_0862,Claude-3.5-Sonnet,prob_0862,MAWPS,L2,100,4,True,2.803,257.9,332.8,0.588,0.713,0.749,5,2025-06-23T00:30:00.535602
claude_3.5_sonnet_0863,Claude-3.5-Sonnet,prob_0863,SingleEq,L3,32,8,True,3.535,263.3,311.6,0.482,0.625,0.906,9,2025-06-23T00:30:00.535605
claude_3.5_sonnet_0864,Claude-3.5-Sonnet,prob_0864,GSM8K,L1,85,2,False,0.996,241.6,293.3,0.337,0.981,0.948,3,2025-06-23T00:30:00.535609
claude_3.5_sonnet_0865,Claude-3.5-Sonnet,prob_0865,SVAMP,L1,112,2,False,1.865,225.5,251.1,0.53,0.828,0.915,4,2025-06-23T00:30:00.535612
claude_3.5_sonnet_0866,Claude-3.5-Sonnet,prob_0866,Math23K,L2,109,3,True,2.901,247.7,308.5,0.333,0.616,0.897,4,2025-06-23T00:30:00.535615
claude_3.5_sonnet_0867,Claude-3.5-Sonnet,prob_0867,SingleEq,L2,64,4,True,2.365,264.5,315.7,0.663,0.771,0.945,7,2025-06-23T00:30:00.535618
claude_3.5_sonnet_0868,Claude-3.5-Sonnet,prob_0868,SVAMP,L2,134,5,True,2.61,259.6,291.5,0.666,0.756,0.867,7,2025-06-23T00:30:00.535622
claude_3.5_sonnet_0869,Claude-3.5-Sonnet,prob_0869,MATH,L2,57,4,True,1.882,230.5,282.0,0.381,0.758,0.945,7,2025-06-23T00:30:00.535625
claude_3.5_sonnet_0870,Claude-3.5-Sonnet,prob_0870,SVAMP,L2,123,2,True,2.594,228.6,295.1,0.397,0.688,0.765,4,2025-06-23T00:30:00.535628
claude_3.5_sonnet_0871,Claude-3.5-Sonnet,prob_0871,MATH,L1,101,3,False,1.948,254.8,296.9,0.809,0.889,0.739,5,2025-06-23T00:30:00.535631
claude_3.5_sonnet_0872,Claude-3.5-Sonnet,prob_0872,MATH,L2,121,5,True,2.241,255.9,322.8,0.59,0.764,0.895,6,2025-06-23T00:30:00.535634
claude_3.5_sonnet_0873,Claude-3.5-Sonnet,prob_0873,SVAMP,L2,135,3,True,2.471,256.7,293.9,0.535,0.719,0.706,6,2025-06-23T00:30:00.535637
claude_3.5_sonnet_0874,Claude-3.5-Sonnet,prob_0874,AddSub,L1,80,3,False,1.085,238.1,306.7,0.366,0.953,0.775,6,2025-06-23T00:30:00.535640
claude_3.5_sonnet_0875,Claude-3.5-Sonnet,prob_0875,SVAMP,L2,73,5,True,1.848,245.2,272.2,0.439,0.768,0.848,7,2025-06-23T00:30:00.535643
claude_3.5_sonnet_0876,Claude-3.5-Sonnet,prob_0876,Math23K,L1,141,3,False,1.818,240.9,272.1,0.636,0.857,0.756,4,2025-06-23T00:30:00.535647
claude_3.5_sonnet_0877,Claude-3.5-Sonnet,prob_0877,AddSub,L1,41,1,False,1.555,226.2,260.1,0.389,0.828,0.926,1,2025-06-23T00:30:00.535650
claude_3.5_sonnet_0878,Claude-3.5-Sonnet,prob_0878,GSM8K,L1,119,2,False,1.277,246.5,296.1,0.935,1.095,0.803,5,2025-06-23T00:30:00.535653
claude_3.5_sonnet_0879,Claude-3.5-Sonnet,prob_0879,SVAMP,L1,52,1,False,1.983,232.9,271.6,0.797,0.907,0.72,2,2025-06-23T00:30:00.535656
claude_3.5_sonnet_0880,Claude-3.5-Sonnet,prob_0880,Math23K,L2,103,5,True,1.74,249.1,305.0,0.363,0.751,0.937,5,2025-06-23T00:30:00.535659
claude_3.5_sonnet_0881,Claude-3.5-Sonnet,prob_0881,MATH,L2,54,3,True,2.159,251.8,316.1,0.449,0.721,0.932,3,2025-06-23T00:30:00.535662
claude_3.5_sonnet_0882,Claude-3.5-Sonnet,prob_0882,SingleEq,L2,131,4,True,2.144,246.0,292.0,0.319,0.678,0.904,5,2025-06-23T00:30:00.535666
claude_3.5_sonnet_0883,Claude-3.5-Sonnet,prob_0883,MAWPS,L2,42,4,True,2.546,249.3,294.8,0.546,0.725,0.945,6,2025-06-23T00:30:00.535669
claude_3.5_sonnet_0884,Claude-3.5-Sonnet,prob_0884,MAWPS,L1,97,1,False,2.011,245.6,275.9,0.287,0.683,0.759,4,2025-06-23T00:30:00.535672
claude_3.5_sonnet_0885,Claude-3.5-Sonnet,prob_0885,AddSub,L2,54,4,True,2.208,247.1,317.6,0.635,0.796,0.799,5,2025-06-23T00:30:00.535675
claude_3.5_sonnet_0886,Claude-3.5-Sonnet,prob_0886,SingleEq,L1,145,2,False,1.389,243.3,308.9,0.236,0.785,0.772,3,2025-06-23T00:30:00.535678
claude_3.5_sonnet_0887,Claude-3.5-Sonnet,prob_0887,AddSub,L2,94,3,True,2.006,250.6,292.5,0.347,0.701,0.849,6,2025-06-23T00:30:00.535681
claude_3.5_sonnet_0888,Claude-3.5-Sonnet,prob_0888,SingleEq,L1,125,3,False,2.062,259.4,290.6,0.482,0.738,0.721,3,2025-06-23T00:30:00.535685
claude_3.5_sonnet_0889,Claude-3.5-Sonnet,prob_0889,GSM8K,L1,119,2,False,1.569,267.0,316.6,0.456,0.802,0.924,3,2025-06-23T00:30:00.535689
claude_3.5_sonnet_0890,Claude-3.5-Sonnet,prob_0890,Math23K,L2,81,4,True,2.027,238.8,310.1,0.621,0.823,0.701,5,2025-06-23T00:30:00.535692
claude_3.5_sonnet_0891,Claude-3.5-Sonnet,prob_0891,SVAMP,L2,88,3,True,2.447,240.8,266.5,0.852,0.867,0.773,5,2025-06-23T00:30:00.535695
claude_3.5_sonnet_0892,Claude-3.5-Sonnet,prob_0892,GSM8K,L1,48,3,False,1.597,247.6,317.9,0.473,0.824,0.875,3,2025-06-23T00:30:00.535698
claude_3.5_sonnet_0893,Claude-3.5-Sonnet,prob_0893,MAWPS,L1,145,1,False,1.532,258.2,330.1,0.538,0.852,0.783,1,2025-06-23T00:30:00.535701
claude_3.5_sonnet_0894,Claude-3.5-Sonnet,prob_0894,GSM8K,L1,25,1,False,1.841,239.7,267.6,0.428,0.771,0.71,1,2025-06-23T00:30:00.535704
claude_3.5_sonnet_0895,Claude-3.5-Sonnet,prob_0895,MATH,L1,132,3,False,1.602,239.3,272.5,0.4,0.804,0.742,6,2025-06-23T00:30:00.535707
claude_3.5_sonnet_0896,Claude-3.5-Sonnet,prob_0896,Math23K,L1,146,1,False,1.773,228.5,273.7,0.469,0.814,0.767,3,2025-06-23T00:30:00.535710
claude_3.5_sonnet_0897,Claude-3.5-Sonnet,prob_0897,MATH,L2,147,5,True,2.461,249.0,304.5,0.308,0.638,0.832,7,2025-06-23T00:30:00.535714
claude_3.5_sonnet_0898,Claude-3.5-Sonnet,prob_0898,AddSub,L1,40,1,False,1.156,277.4,330.8,0.477,0.923,0.913,2,2025-06-23T00:30:00.535717
claude_3.5_sonnet_0899,Claude-3.5-Sonnet,prob_0899,AddSub,L1,140,1,False,2.095,232.9,288.8,0.693,0.851,0.724,2,2025-06-23T00:30:00.535720
claude_3.5_sonnet_0900,Claude-3.5-Sonnet,prob_0900,AddSub,L1,23,1,False,1.569,263.1,291.1,0.574,0.853,0.913,2,2025-06-23T00:30:00.535723
claude_3.5_sonnet_0901,Claude-3.5-Sonnet,prob_0901,AddSub,L3,83,4,True,3.57,273.8,339.2,0.463,0.605,0.903,6,2025-06-23T00:30:00.535726
claude_3.5_sonnet_0902,Claude-3.5-Sonnet,prob_0902,MAWPS,L2,44,3,True,1.897,278.4,359.2,0.847,0.888,0.777,6,2025-06-23T00:30:00.535729
claude_3.5_sonnet_0903,Claude-3.5-Sonnet,prob_0903,MAWPS,L2,99,3,True,1.748,254.3,301.0,0.592,0.835,0.933,5,2025-06-23T00:30:00.535732
claude_3.5_sonnet_0904,Claude-3.5-Sonnet,prob_0904,SVAMP,L1,51,2,False,1.685,249.4,284.9,0.502,0.816,0.815,3,2025-06-23T00:30:00.535735
claude_3.5_sonnet_0905,Claude-3.5-Sonnet,prob_0905,MATH,L1,33,3,False,1.329,251.6,279.8,0.563,0.924,0.919,4,2025-06-23T00:30:00.535738
claude_3.5_sonnet_0906,Claude-3.5-Sonnet,prob_0906,GSM8K,L2,103,3,True,1.743,246.6,276.6,0.501,0.808,0.812,4,2025-06-23T00:30:00.535742
claude_3.5_sonnet_0907,Claude-3.5-Sonnet,prob_0907,SingleEq,L1,82,1,False,1.627,252.5,292.0,0.544,0.841,0.783,3,2025-06-23T00:30:00.535745
claude_3.5_sonnet_0908,Claude-3.5-Sonnet,prob_0908,AddSub,L2,59,2,True,2.161,265.7,323.1,0.629,0.778,0.88,5,2025-06-23T00:30:00.535748
claude_3.5_sonnet_0909,Claude-3.5-Sonnet,prob_0909,GSM8K,L2,106,2,True,2.414,252.5,298.5,0.318,0.642,0.932,4,2025-06-23T00:30:00.535751
claude_3.5_sonnet_0910,Claude-3.5-Sonnet,prob_0910,MATH,L2,47,5,True,1.862,238.1,306.5,0.575,0.829,0.752,8,2025-06-23T00:30:00.535754
claude_3.5_sonnet_0911,Claude-3.5-Sonnet,prob_0911,MATH,L3,108,3,True,2.963,271.4,334.1,0.443,0.63,0.791,6,2025-06-23T00:30:00.535758
claude_3.5_sonnet_0912,Claude-3.5-Sonnet,prob_0912,SVAMP,L1,54,2,False,1.924,242.0,269.4,0.372,0.733,0.708,4,2025-06-23T00:30:00.535761
claude_3.5_sonnet_0913,Claude-3.5-Sonnet,prob_0913,SVAMP,L2,95,5,True,1.882,256.2,301.7,0.412,0.739,0.903,8,2025-06-23T00:30:00.535764
claude_3.5_sonnet_0914,Claude-3.5-Sonnet,prob_0914,SingleEq,L1,109,2,False,1.396,234.4,276.4,0.423,0.87,0.877,4,2025-06-23T00:30:00.535767
claude_3.5_sonnet_0915,Claude-3.5-Sonnet,prob_0915,AddSub,L3,61,6,True,3.009,272.2,323.9,0.55,0.669,0.904,9,2025-06-23T00:30:00.535770
claude_3.5_sonnet_0916,Claude-3.5-Sonnet,prob_0916,MATH,L3,113,8,True,3.127,261.0,321.5,0.87,0.802,0.94,9,2025-06-23T00:30:00.535773
claude_3.5_sonnet_0917,Claude-3.5-Sonnet,prob_0917,SingleEq,L1,67,1,False,1.457,240.0,301.6,0.953,1.058,0.939,4,2025-06-23T00:30:00.535777
claude_3.5_sonnet_0918,Claude-3.5-Sonnet,prob_0918,GSM8K,L1,36,3,False,1.601,240.2,306.2,0.784,0.957,0.784,3,2025-06-23T00:30:00.535781
claude_3.5_sonnet_0919,Claude-3.5-Sonnet,prob_0919,SingleEq,L2,59,4,True,2.793,257.2,328.3,0.715,0.765,0.76,7,2025-06-23T00:30:00.535784
claude_3.5_sonnet_0920,Claude-3.5-Sonnet,prob_0920,MAWPS,L2,48,2,True,2.268,237.2,306.3,0.658,0.811,0.927,3,2025-06-23T00:30:00.535787
claude_3.5_sonnet_0921,Claude-3.5-Sonnet,prob_0921,AddSub,L3,65,3,True,3.804,277.7,328.7,0.641,0.663,0.893,5,2025-06-23T00:30:00.535790
claude_3.5_sonnet_0922,Claude-3.5-Sonnet,prob_0922,MAWPS,L1,28,3,False,2.01,252.8,318.6,0.422,0.728,0.793,3,2025-06-23T00:30:00.535793
claude_3.5_sonnet_0923,Claude-3.5-Sonnet,prob_0923,MAWPS,L2,85,4,True,2.091,239.4,268.4,0.236,0.66,0.893,5,2025-06-23T00:30:00.535796
claude_3.5_sonnet_0924,Claude-3.5-Sonnet,prob_0924,SingleEq,L2,23,5,True,1.967,243.3,277.9,0.59,0.813,0.783,7,2025-06-23T00:30:00.535800
claude_3.5_sonnet_0925,Claude-3.5-Sonnet,prob_0925,MAWPS,L3,35,5,True,2.606,245.1,295.6,0.498,0.706,0.922,6,2025-06-23T00:30:00.535803
claude_3.5_sonnet_0926,Claude-3.5-Sonnet,prob_0926,AddSub,L2,88,2,True,2.687,270.8,321.5,0.79,0.788,0.937,2,2025-06-23T00:30:00.535806
claude_3.5_sonnet_0927,Claude-3.5-Sonnet,prob_0927,Math23K,L3,39,3,True,4.061,269.0,320.4,0.678,0.677,0.88,5,2025-06-23T00:30:00.535809
claude_3.5_sonnet_0928,Claude-3.5-Sonnet,prob_0928,SVAMP,L1,118,1,False,1.688,246.3,308.1,0.49,0.814,0.711,3,2025-06-23T00:30:00.535812
claude_3.5_sonnet_0929,Claude-3.5-Sonnet,prob_0929,SVAMP,L1,65,3,False,1.698,265.3,323.1,0.265,0.701,0.941,3,2025-06-23T00:30:00.535816
