experiment_id,method,problem_id,dataset,complexity,word_count,equation_steps,requires_reasoning,runtime_seconds,memory_mb,peak_memory_mb,accuracy,efficiency_score,gpu_utilization,inference_steps,timestamp
ird__mlr__cv_1762,IRD + MLR + CV,prob_4075,MAWPS,L0,30,2,False,1.572,280.2,411.8,0.934,0.737,0.811,5,2025-06-13T01:31:49.457578
ird__cv_2545,IRD + CV,prob_7506,DIR-MWP-Test,L3,167,5,True,5.435,416.4,540.6,0.555,0.177,0.903,22,2025-07-01T06:10:19.667061
ird__mlr_1370,IRD + MLR,prob_3572,MathQA,L2,99,5,True,3.118,366.8,480.7,0.846,0.419,0.912,18,2025-06-16T11:35:49.401250
mlr__cv_3959,MLR + CV,prob_9558,MATH,L1,73,3,False,2.153,272.6,353.1,0.789,0.443,0.832,5,2025-06-06T12:16:53.226644
ird__mlr_1054,IRD + MLR,prob_11778,ASDiv,L0,22,2,False,0.933,237.2,347.2,0.864,1.058,0.94,1,2025-06-29T20:19:02.876079
ird__mlr_6811,IRD + MLR,prob_9769,Math23K,L0,50,2,False,1.304,282.4,340.3,0.906,0.76,0.706,4,2025-07-09T09:12:43.913921
mlr__cv_3521,MLR + CV,prob_0673,MATH,L1,83,3,True,1.664,273.3,340.8,0.789,0.637,0.834,10,2025-07-02T14:52:05.562822
mlr__cv_4899,MLR + CV,prob_4432,ASDiv,L2,88,4,True,2.476,363.6,489.5,0.784,0.428,0.944,13,2025-06-30T23:37:45.046797
mlr__cv_4133,MLR + CV,prob_1017,Math23K,L3,162,5,True,5.191,398.9,532.2,0.532,0.187,0.843,23,2025-07-05T03:29:58.548503
mlr__cv_1743,MLR + CV,prob_3250,DIR-MWP-Test,L2,120,5,True,3.03,340.9,465.1,0.763,0.311,0.8,16,2025-06-20T22:08:55.656120
mlr__cv_2074,MLR + CV,prob_0943,MATH,L3,141,6,True,4.972,421.7,490.2,0.573,0.201,0.7,25,2025-06-06T08:01:43.142713
ird__cv_0747,IRD + CV,prob_0360,Math23K,L2,96,4,True,2.684,355.9,458.9,0.727,0.384,0.828,9,2025-06-25T11:07:51.294738
mlr__cv_5891,MLR + CV,prob_4115,MathQA,L3,130,6,True,5.126,404.9,485.8,0.583,0.273,0.741,24,2025-06-08T19:57:17.363718
ird__cv_0155,IRD + CV,prob_5446,MAWPS,L0,53,2,False,0.927,284.5,365.7,0.937,1.058,0.947,1,2025-06-12T05:39:30.771621
ird__cv_4870,IRD + CV,prob_1423,SVAMP,L2,94,3,True,2.815,349.3,419.2,0.712,0.293,0.8,7,2025-06-29T18:53:12.987998
ird__mlr_5327,IRD + MLR,prob_7579,MATH,L0,29,2,False,1.507,251.2,320.7,0.795,0.711,0.755,1,2025-06-09T17:18:14.149529
ird__mlr_4678,IRD + MLR,prob_3370,SVAMP,L3,110,7,True,5.662,460.3,578.4,0.568,0.201,0.705,32,2025-06-24T00:05:24.456581
ird__cv_2612,IRD + CV,prob_2417,DIR-MWP-Test,L3,118,8,True,5.737,457.5,529.8,0.675,0.17,0.757,30,2025-06-10T10:50:38.276653
ird__cv_6365,IRD + CV,prob_10977,MATH,L2,108,3,True,2.801,367.8,521.9,0.725,0.335,0.751,12,2025-06-22T09:28:12.842583
ird__cv_5185,IRD + CV,prob_1462,SVAMP,L2,118,6,True,3.725,379.3,458.3,0.831,0.254,0.781,19,2025-06-20T20:34:11.156627
mlr__cv_6824,MLR + CV,prob_3894,MATH,L3,145,5,True,4.69,442.1,588.6,0.63,0.243,0.71,24,2025-06-09T22:06:06.461064
ird__mlr__cv_2168,IRD + MLR + CV,prob_0478,MATH,L1,63,2,False,2.208,330.9,389.6,0.861,0.429,0.893,1,2025-06-20T08:40:38.996820
ird__cv_3429,IRD + CV,prob_11514,Math23K,L0,45,1,False,1.488,257.9,308.9,0.786,0.683,0.702,1,2025-06-14T17:40:24.777948
mlr__cv_1450,MLR + CV,prob_0708,SVAMP,L0,41,1,False,0.832,233.0,279.3,0.852,1.164,0.757,3,2025-07-06T17:21:24.995762
mlr__cv_4858,MLR + CV,prob_9671,ASDiv,L2,101,5,True,3.457,374.9,477.9,0.794,0.269,0.928,18,2025-06-12T01:58:26.116961
ird__cv_2694,IRD + CV,prob_2269,GSM8K,L3,161,6,True,5.969,441.9,654.1,0.619,0.185,0.717,25,2025-06-05T06:04:42.998663
mlr__cv_0908,MLR + CV,prob_11832,MathQA,L2,82,6,True,3.017,340.0,496.0,0.681,0.259,0.73,21,2025-06-17T10:24:58.053751
ird__cv_5141,IRD + CV,prob_7403,MAWPS,L1,71,2,True,2.018,268.5,321.7,0.756,0.526,0.701,7,2025-06-29T16:04:00.020278
ird__mlr__cv_0070,IRD + MLR + CV,prob_2085,MATH,L0,49,1,False,1.212,284.6,329.7,0.915,0.774,0.787,1,2025-06-18T12:13:00.977476
ird__mlr__cv_6074,IRD + MLR + CV,prob_7544,MATH,L3,121,8,True,7.962,526.1,696.0,0.704,0.224,0.87,41,2025-06-13T08:48:07.156939
ird__mlr__cv_6239,IRD + MLR + CV,prob_5513,SVAMP,L0,58,2,False,1.934,296.1,416.1,0.865,0.506,0.798,1,2025-07-06T16:10:55.241258
ird__mlr_6871,IRD + MLR,prob_4757,MathQA,L3,139,6,True,5.699,455.5,528.1,0.709,0.218,0.7,28,2025-06-23T08:21:28.451343
mlr__cv_0732,MLR + CV,prob_3322,SVAMP,L2,84,6,True,3.45,351.9,487.3,0.81,0.35,0.856,21,2025-06-30T23:15:00.453882
ird__mlr_1166,IRD + MLR,prob_9595,MathQA,L0,29,2,False,0.96,279.2,390.8,0.901,1.106,0.833,3,2025-07-06T11:08:20.578737
mlr__cv_3539,MLR + CV,prob_4736,DIR-MWP-Test,L2,124,3,True,2.915,370.3,455.9,0.685,0.309,0.831,8,2025-07-01T02:13:14.415106
ird__cv_1716,IRD + CV,prob_7858,DIR-MWP-Test,L2,116,6,True,3.621,385.4,453.3,0.746,0.315,0.893,17,2025-06-30T10:22:38.924137
ird__mlr_2933,IRD + MLR,prob_1043,ASDiv,L1,56,4,True,2.379,298.5,384.5,0.758,0.393,0.756,9,2025-06-25T09:46:39.256202
ird__mlr_6521,IRD + MLR,prob_5876,GSM8K,L1,86,4,True,2.312,288.9,377.2,0.747,0.431,0.875,10,2025-06-05T03:41:36.419216
ird__mlr__cv_2928,IRD + MLR + CV,prob_9320,GSM8K,L1,65,2,True,2.275,354.5,522.5,0.849,0.431,0.737,9,2025-06-24T20:28:10.427361
ird__mlr_6896,IRD + MLR,prob_9111,SVAMP,L0,51,2,False,1.092,262.5,382.5,0.872,0.984,0.787,1,2025-07-02T19:12:22.460625
ird__mlr__cv_6721,IRD + MLR + CV,prob_3662,MAWPS,L1,90,3,True,2.365,341.5,457.3,0.821,0.439,0.923,10,2025-07-03T22:57:39.554182
ird__mlr_5677,IRD + MLR,prob_11977,Math23K,L3,142,5,True,5.257,485.9,701.4,0.689,0.251,0.873,25,2025-06-29T20:43:13.190219
ird__cv_4527,IRD + CV,prob_4099,Math23K,L3,112,6,True,5.392,428.6,622.9,0.579,0.277,0.787,24,2025-06-09T09:59:03.673849
ird__cv_5057,IRD + CV,prob_2038,DIR-MWP-Test,L0,32,1,False,0.84,280.3,359.9,0.858,1.162,0.915,1,2025-07-07T18:48:42.554410
ird__mlr_5787,IRD + MLR,prob_6193,GSM8K,L1,79,3,False,2.045,284.5,385.6,0.862,0.557,0.864,4,2025-06-28T09:01:30.605731
ird__mlr__cv_5824,IRD + MLR + CV,prob_0107,MATH,L2,128,4,True,4.858,438.7,511.9,0.833,0.317,0.77,14,2025-06-29T23:19:45.290617
ird__mlr__cv_5377,IRD + MLR + CV,prob_5802,MATH,L3,127,7,True,7.479,508.9,760.4,0.68,0.12,0.797,36,2025-07-02T09:31:41.398146
ird__mlr_4574,IRD + MLR,prob_2497,MathQA,L3,155,7,True,6.173,490.0,711.0,0.573,0.176,0.766,35,2025-06-10T18:53:51.035163
ird__mlr__cv_6732,IRD + MLR + CV,prob_11358,MATH,L2,99,4,True,4.246,417.7,534.5,0.87,0.345,0.763,16,2025-06-25T08:19:02.661975
ird__mlr_0962,IRD + MLR,prob_6158,Math23K,L0,51,1,False,1.161,252.3,378.2,0.825,0.869,0.822,2,2025-07-04T07:25:33.967436
ird__mlr_5697,IRD + MLR,prob_5179,MATH,L0,31,1,False,1.304,238.9,330.6,0.843,0.833,0.762,2,2025-06-05T17:40:21.772712
ird__mlr__cv_1775,IRD + MLR + CV,prob_7173,MathQA,L0,43,2,False,1.459,271.3,367.4,0.886,0.621,0.836,2,2025-06-27T22:13:05.904351
ird__mlr_6059,IRD + MLR,prob_2685,DIR-MWP-Test,L1,50,4,True,2.263,288.9,373.6,0.876,0.423,0.915,14,2025-06-17T15:51:47.770136
ird__cv_5150,IRD + CV,prob_0676,SVAMP,L3,156,6,True,5.871,445.2,518.8,0.589,0.236,0.805,23,2025-07-06T03:41:14.624168
ird__mlr__cv_6260,IRD + MLR + CV,prob_11268,MAWPS,L3,138,8,True,8.008,551.7,644.9,0.635,0.218,0.901,45,2025-06-06T06:45:13.107890
ird__mlr__cv_2631,IRD + MLR + CV,prob_5215,GSM8K,L3,157,7,True,8.065,546.6,715.7,0.652,0.128,0.757,40,2025-06-17T05:00:41.622216
ird__mlr_1928,IRD + MLR,prob_7113,GSM8K,L0,29,1,False,0.935,288.5,372.3,0.881,0.998,0.815,1,2025-06-10T05:08:57.091518
ird__mlr_0126,IRD + MLR,prob_9420,SVAMP,L3,161,9,True,7.604,436.3,562.6,0.581,0.218,0.82,43,2025-07-01T22:05:53.600333
ird__mlr__cv_1385,IRD + MLR + CV,prob_0593,MAWPS,L2,124,3,True,4.084,431.3,617.2,0.794,0.226,0.911,12,2025-06-09T04:05:06.903925
mlr__cv_5503,MLR + CV,prob_4018,SVAMP,L2,96,6,True,3.398,364.3,464.8,0.844,0.335,0.732,21,2025-07-01T19:49:36.119907
ird__mlr__cv_3398,IRD + MLR + CV,prob_5324,Math23K,L0,55,2,False,2.005,329.4,488.2,0.865,0.535,0.82,1,2025-06-12T23:10:03.969459
ird__mlr_0053,IRD + MLR,prob_0879,DIR-MWP-Test,L3,131,6,True,5.404,484.1,576.0,0.713,0.169,0.823,29,2025-06-27T00:44:03.817823
ird__cv_2773,IRD + CV,prob_8212,MATH,L3,145,5,True,4.913,436.5,557.4,0.629,0.196,0.828,18,2025-06-18T09:40:33.960498
ird__mlr__cv_6621,IRD + MLR + CV,prob_11943,MAWPS,L3,140,7,True,7.955,509.3,698.3,0.696,0.224,0.784,36,2025-07-08T20:29:24.756888
ird__cv_3254,IRD + CV,prob_1917,SVAMP,L1,76,3,False,1.806,311.7,433.7,0.778,0.527,0.818,2,2025-06-20T01:05:55.792086
ird__mlr__cv_5066,IRD + MLR + CV,prob_2967,MATH,L2,102,5,True,4.897,415.9,552.1,0.862,0.237,0.891,23,2025-07-02T16:45:59.476808
ird__mlr__cv_2325,IRD + MLR + CV,prob_0330,ASDiv,L2,124,5,True,5.175,394.5,482.6,0.806,0.257,0.916,21,2025-06-10T11:58:07.050936
ird__mlr__cv_5147,IRD + MLR + CV,prob_4079,GSM8K,L0,26,1,False,1.614,298.2,353.2,0.947,0.666,0.802,2,2025-07-03T06:23:14.103993
mlr__cv_0015,MLR + CV,prob_7128,ASDiv,L3,135,7,True,5.466,419.5,543.1,0.665,0.229,0.723,31,2025-06-27T12:39:07.420390
ird__mlr__cv_2491,IRD + MLR + CV,prob_0592,DIR-MWP-Test,L3,138,7,True,7.728,507.1,707.9,0.643,0.117,0.884,36,2025-06-28T03:21:39.543860
ird__mlr_3503,IRD + MLR,prob_1459,MATH,L1,88,2,True,1.581,275.4,369.3,0.73,0.61,0.879,4,2025-06-22T05:46:00.277106
ird__cv_0931,IRD + CV,prob_5600,MathQA,L1,75,4,True,2.217,304.9,439.4,0.75,0.423,0.886,7,2025-06-18T14:48:26.748573
ird__cv_4068,IRD + CV,prob_10950,ASDiv,L1,67,3,False,2.18,318.4,472.9,0.82,0.459,0.759,2,2025-07-07T12:18:24.146766
ird__cv_4269,IRD + CV,prob_9183,Math23K,L1,55,4,False,2.109,267.8,321.0,0.795,0.509,0.733,5,2025-06-18T08:01:51.998511
ird__cv_6114,IRD + CV,prob_5478,MathQA,L2,83,4,True,2.704,364.4,487.5,0.777,0.417,0.797,9,2025-07-06T02:23:18.409650
mlr__cv_5153,MLR + CV,prob_0187,MathQA,L2,81,4,True,3.04,327.5,461.0,0.804,0.31,0.751,13,2025-06-24T09:20:56.829531
mlr__cv_3670,MLR + CV,prob_10514,MathQA,L1,57,3,True,1.74,287.0,361.7,0.811,0.53,0.82,8,2025-06-12T15:15:26.381942
ird__mlr__cv_0770,IRD + MLR + CV,prob_2181,SVAMP,L2,94,4,True,4.277,418.0,623.8,0.857,0.234,0.784,16,2025-06-25T22:48:34.662299
ird__mlr__cv_0705,IRD + MLR + CV,prob_4384,MAWPS,L2,126,5,True,4.927,428.2,598.3,0.85,0.224,0.795,19,2025-07-03T11:50:32.999988
mlr__cv_6468,MLR + CV,prob_5746,GSM8K,L1,54,4,False,1.924,250.2,331.7,0.72,0.477,0.779,6,2025-06-19T19:33:57.312285
ird__mlr_5905,IRD + MLR,prob_4753,SVAMP,L2,129,4,True,3.247,353.0,467.3,0.853,0.434,0.84,16,2025-06-27T23:54:10.165569
ird__mlr__cv_6336,IRD + MLR + CV,prob_0129,Math23K,L0,42,1,False,1.757,323.6,483.1,0.901,0.604,0.738,1,2025-06-13T08:07:42.239771
mlr__cv_5186,MLR + CV,prob_7121,DIR-MWP-Test,L3,121,5,True,4.232,434.4,547.1,0.693,0.327,0.926,20,2025-07-05T11:43:42.991468
mlr__cv_6836,MLR + CV,prob_3430,SVAMP,L3,139,7,True,5.55,437.3,635.3,0.559,0.184,0.841,32,2025-06-09T04:02:09.032965
ird__mlr_6828,IRD + MLR,prob_2810,MATH,L2,88,6,True,3.352,381.3,477.2,0.78,0.337,0.917,18,2025-06-15T19:59:40.536660
ird__mlr__cv_0148,IRD + MLR + CV,prob_8884,DIR-MWP-Test,L3,155,5,True,7.132,495.1,730.2,0.6,0.22,0.806,28,2025-06-26T23:21:46.099673
mlr__cv_2978,MLR + CV,prob_5962,GSM8K,L0,42,1,True,0.794,227.8,309.0,0.789,1.145,0.86,1,2025-06-09T16:43:41.757533
mlr__cv_6336,MLR + CV,prob_10355,DIR-MWP-Test,L3,144,5,True,4.53,447.4,557.1,0.652,0.175,0.912,20,2025-06-10T18:30:14.361072
ird__mlr_2176,IRD + MLR,prob_4923,DIR-MWP-Test,L0,58,1,False,1.028,281.2,421.7,0.807,0.857,0.746,3,2025-06-19T03:47:49.958746
ird__mlr_4617,IRD + MLR,prob_1206,MathQA,L0,24,2,False,1.475,263.7,337.3,0.946,0.752,0.94,1,2025-06-30T18:47:55.905524
mlr__cv_2342,MLR + CV,prob_2118,Math23K,L3,123,7,True,5.292,446.5,628.5,0.612,0.192,0.788,28,2025-06-14T19:45:21.942985
ird__mlr_1678,IRD + MLR,prob_3107,MathQA,L2,113,4,True,3.752,391.7,573.2,0.718,0.348,0.724,13,2025-06-26T02:37:22.549773
ird__mlr__cv_1249,IRD + MLR + CV,prob_3219,GSM8K,L0,37,2,False,1.506,328.7,461.8,0.946,0.761,0.94,2,2025-06-06T04:30:50.260474
mlr__cv_3372,MLR + CV,prob_10402,MathQA,L0,29,2,False,1.259,245.0,302.9,0.806,0.707,0.769,3,2025-06-11T14:36:12.683450
ird__cv_1370,IRD + CV,prob_8057,MAWPS,L0,59,2,False,1.089,276.0,378.8,0.932,1.015,0.894,1,2025-06-07T07:12:23.511116
ird__mlr_4377,IRD + MLR,prob_1744,MathQA,L2,85,3,True,3.162,402.3,505.0,0.816,0.34,0.781,13,2025-06-18T15:38:11.179279
ird__cv_1746,IRD + CV,prob_10827,DIR-MWP-Test,L2,105,4,True,2.865,344.2,464.8,0.827,0.367,0.915,9,2025-06-09T16:02:53.282608
mlr__cv_2347,MLR + CV,prob_6934,GSM8K,L2,95,4,True,3.309,342.6,397.5,0.735,0.391,0.747,13,2025-07-04T13:50:25.518068
ird__cv_4058,IRD + CV,prob_7493,MathQA,L1,72,4,False,1.874,284.4,339.8,0.791,0.499,0.743,3,2025-07-02T14:55:54.100920
ird__mlr__cv_5010,IRD + MLR + CV,prob_5558,Math23K,L2,114,4,True,4.392,418.4,483.8,0.743,0.288,0.739,18,2025-06-30T06:19:16.036587
mlr__cv_4094,MLR + CV,prob_0426,GSM8K,L1,76,4,False,2.332,272.3,314.0,0.705,0.333,0.851,8,2025-06-08T12:49:26.908261
ird__mlr_5638,IRD + MLR,prob_6002,GSM8K,L0,23,2,False,1.43,279.7,383.0,0.864,0.635,0.926,4,2025-06-14T06:52:48.847059
ird__mlr_3457,IRD + MLR,prob_0881,Math23K,L3,139,9,True,6.648,436.5,544.0,0.708,0.221,0.7,43,2025-06-06T09:23:03.675398
ird__cv_0627,IRD + CV,prob_6035,MATH,L1,87,4,True,2.237,309.6,404.3,0.816,0.481,0.764,7,2025-07-05T21:35:56.025958
ird__mlr__cv_1917,IRD + MLR + CV,prob_10770,MathQA,L1,60,2,True,1.95,335.8,425.7,0.84,0.469,0.745,9,2025-06-20T22:39:41.450520
ird__mlr__cv_3967,IRD + MLR + CV,prob_3071,GSM8K,L1,84,3,False,2.323,321.1,470.3,0.763,0.416,0.921,5,2025-06-18T12:48:01.836749
ird__cv_1650,IRD + CV,prob_1122,Math23K,L1,55,4,True,1.611,271.7,375.3,0.799,0.622,0.898,7,2025-06-17T15:32:52.947184
ird__mlr_4792,IRD + MLR,prob_6261,Math23K,L3,163,5,True,5.602,471.8,622.8,0.56,0.171,0.845,24,2025-06-13T21:54:01.898530
ird__mlr_3794,IRD + MLR,prob_2328,DIR-MWP-Test,L0,27,1,False,0.8,263.1,313.7,0.907,1.198,0.752,2,2025-06-11T20:44:11.212159
mlr__cv_1839,MLR + CV,prob_10947,MATH,L3,165,5,True,5.317,442.9,568.8,0.56,0.284,0.926,20,2025-06-30T08:11:54.620305
ird__mlr_4399,IRD + MLR,prob_11624,Math23K,L1,77,3,False,1.837,280.4,374.7,0.747,0.515,0.718,7,2025-06-13T03:19:25.958126
mlr__cv_3435,MLR + CV,prob_9491,SVAMP,L3,167,5,True,5.042,414.1,596.6,0.623,0.169,0.741,24,2025-06-20T19:59:37.958002
ird__cv_1619,IRD + CV,prob_8408,MATH,L1,79,3,False,2.122,319.9,410.9,0.729,0.38,0.824,5,2025-06-20T16:14:03.595425
ird__mlr_2308,IRD + MLR,prob_9039,Math23K,L1,87,2,True,2.006,319.7,370.1,0.767,0.449,0.744,8,2025-06-08T02:22:46.413271
ird__mlr_1948,IRD + MLR,prob_6233,ASDiv,L0,60,2,False,1.17,270.3,374.0,0.923,0.829,0.935,2,2025-07-09T15:54:00.036560
ird__mlr_6614,IRD + MLR,prob_2523,DIR-MWP-Test,L1,75,3,False,2.273,302.8,433.0,0.862,0.551,0.773,6,2025-06-11T05:16:04.861909
ird__mlr__cv_3390,IRD + MLR + CV,prob_10141,GSM8K,L3,121,6,True,7.333,528.6,609.3,0.708,0.17,0.839,34,2025-06-15T17:55:54.815057
ird__cv_0845,IRD + CV,prob_0880,MAWPS,L3,130,8,True,5.793,450.4,609.8,0.58,0.148,0.7,32,2025-06-30T13:16:30.710980
ird__mlr_1152,IRD + MLR,prob_2306,ASDiv,L0,36,1,False,1.372,286.4,404.3,0.815,0.704,0.751,1,2025-07-05T20:17:51.130548
ird__mlr_2174,IRD + MLR,prob_10837,DIR-MWP-Test,L1,54,2,False,1.935,293.2,430.6,0.747,0.456,0.818,1,2025-06-21T00:29:19.313561
ird__mlr_3890,IRD + MLR,prob_1876,Math23K,L3,139,9,True,7.046,448.8,661.6,0.713,0.275,0.9,44,2025-07-09T07:05:31.327177
mlr__cv_5853,MLR + CV,prob_8924,MAWPS,L3,146,9,True,6.202,432.7,514.5,0.634,0.221,0.761,40,2025-06-11T11:03:48.164564
ird__mlr__cv_5426,IRD + MLR + CV,prob_11452,MAWPS,L3,156,6,True,7.799,505.2,743.4,0.714,0.113,0.938,34,2025-07-03T07:49:29.301755
ird__cv_1821,IRD + CV,prob_9081,GSM8K,L3,150,5,True,5.378,464.5,558.5,0.674,0.261,0.851,18,2025-07-03T10:03:17.011528
ird__cv_1404,IRD + CV,prob_2680,MathQA,L0,29,2,False,1.198,272.3,395.1,0.894,0.837,0.911,1,2025-06-07T23:10:35.329098
ird__mlr__cv_4916,IRD + MLR + CV,prob_0221,MathQA,L0,28,2,False,1.669,290.3,351.5,0.935,0.611,0.865,2,2025-06-30T17:07:14.870072
ird__mlr_6613,IRD + MLR,prob_1735,Math23K,L1,51,3,True,1.659,294.1,389.0,0.797,0.638,0.934,8,2025-06-16T07:51:57.291638
ird__cv_5822,IRD + CV,prob_0510,ASDiv,L0,39,2,False,1.311,232.9,315.5,0.871,0.721,0.702,1,2025-07-04T16:28:54.108281
mlr__cv_2450,MLR + CV,prob_11971,MAWPS,L1,83,2,False,1.686,287.0,335.9,0.732,0.561,0.946,3,2025-06-19T00:47:19.311154
ird__mlr_6287,IRD + MLR,prob_8887,ASDiv,L3,169,8,True,7.16,450.6,598.4,0.668,0.152,0.809,36,2025-06-20T17:04:30.973209
ird__mlr__cv_3989,IRD + MLR + CV,prob_1522,MathQA,L3,168,5,True,7.476,513.3,649.7,0.629,0.1,0.732,27,2025-06-16T17:29:40.543497
ird__cv_4073,IRD + CV,prob_1131,MAWPS,L0,58,2,False,1.025,268.4,344.3,0.831,0.956,0.813,1,2025-06-27T20:53:22.394681
ird__cv_1464,IRD + CV,prob_5137,DIR-MWP-Test,L2,127,5,True,3.834,371.3,538.7,0.861,0.396,0.845,13,2025-07-04T10:59:59.416058
ird__cv_1730,IRD + CV,prob_0075,ASDiv,L2,121,3,True,3.265,349.7,456.6,0.73,0.323,0.712,10,2025-06-16T18:38:59.037548
ird__mlr__cv_6710,IRD + MLR + CV,prob_6982,Math23K,L2,95,5,True,4.63,439.3,628.0,0.812,0.228,0.78,21,2025-07-08T15:13:21.293101
ird__mlr_6168,IRD + MLR,prob_11041,SVAMP,L1,81,4,True,1.952,320.0,385.8,0.737,0.416,0.738,10,2025-07-04T06:04:16.148131
ird__mlr_4929,IRD + MLR,prob_10680,SVAMP,L1,85,3,False,1.702,309.4,459.6,0.866,0.621,0.702,5,2025-07-07T14:05:22.962341
ird__mlr_4909,IRD + MLR,prob_8513,GSM8K,L2,127,5,True,4.198,347.1,435.5,0.761,0.327,0.872,20,2025-06-23T12:07:31.307350
mlr__cv_5385,MLR + CV,prob_10284,MAWPS,L1,71,4,False,2.12,287.0,421.9,0.716,0.4,0.716,5,2025-06-08T04:42:33.198556
ird__cv_2608,IRD + CV,prob_3352,DIR-MWP-Test,L1,57,3,True,1.706,305.3,361.6,0.85,0.63,0.818,8,2025-07-06T05:18:55.364131
mlr__cv_6829,MLR + CV,prob_8267,ASDiv,L1,52,2,False,1.535,271.6,335.3,0.852,0.595,0.86,5,2025-06-29T10:28:02.693009
ird__cv_0564,IRD + CV,prob_7437,MathQA,L1,52,3,False,1.583,268.2,379.6,0.856,0.591,0.814,2,2025-06-12T16:58:56.504487
ird__cv_4410,IRD + CV,prob_11022,MathQA,L0,55,2,True,1.466,278.8,339.2,0.858,0.735,0.739,1,2025-07-02T05:21:55.254777
ird__mlr__cv_3970,IRD + MLR + CV,prob_9170,MATH,L3,139,9,True,8.485,494.2,740.3,0.623,0.1,0.771,50,2025-06-11T03:47:34.084242
mlr__cv_0037,MLR + CV,prob_4744,SVAMP,L1,54,4,True,1.494,268.2,398.5,0.828,0.713,0.719,8,2025-06-19T11:03:14.877098
mlr__cv_3676,MLR + CV,prob_5021,Math23K,L3,133,9,True,5.887,439.6,605.9,0.546,0.251,0.905,37,2025-06-17T04:25:04.964674
mlr__cv_4874,MLR + CV,prob_10074,MATH,L3,141,9,True,6.462,445.8,592.5,0.611,0.206,0.943,42,2025-06-18T14:43:48.919381
ird__mlr_4078,IRD + MLR,prob_9551,MathQA,L0,58,1,False,1.594,287.1,411.6,0.946,0.691,0.896,1,2025-06-06T15:32:59.244551
mlr__cv_5780,MLR + CV,prob_0765,GSM8K,L3,116,8,True,5.276,419.5,572.9,0.674,0.222,0.71,33,2025-07-06T01:58:01.400032
ird__cv_6432,IRD + CV,prob_7032,MATH,L0,58,1,False,0.866,243.4,319.4,0.831,1.019,0.933,2,2025-06-15T16:18:17.555570
ird__mlr__cv_1919,IRD + MLR + CV,prob_8668,MAWPS,L2,113,4,True,4.72,432.7,611.9,0.794,0.307,0.839,16,2025-06-05T20:54:43.971606
ird__mlr__cv_4649,IRD + MLR + CV,prob_4300,DIR-MWP-Test,L1,71,2,True,2.159,311.7,363.3,0.825,0.441,0.899,4,2025-06-16T23:05:25.052257
ird__mlr__cv_5942,IRD + MLR + CV,prob_2042,MathQA,L0,52,2,False,1.802,279.6,368.0,0.934,0.595,0.834,3,2025-06-15T18:42:28.896790
ird__cv_4309,IRD + CV,prob_11905,MAWPS,L1,74,3,False,2.21,296.8,417.9,0.767,0.493,0.73,1,2025-06-16T01:53:51.917588
mlr__cv_6201,MLR + CV,prob_10915,SVAMP,L1,79,4,True,2.235,255.5,374.8,0.704,0.478,0.897,12,2025-06-07T04:06:58.805544
ird__mlr_4149,IRD + MLR,prob_10191,GSM8K,L3,157,8,True,7.191,442.7,561.1,0.58,0.192,0.728,40,2025-06-30T22:06:59.108732
ird__mlr__cv_5761,IRD + MLR + CV,prob_11365,ASDiv,L3,126,8,True,7.776,508.3,707.8,0.589,0.2,0.779,40,2025-06-11T21:44:04.321040
ird__mlr__cv_6390,IRD + MLR + CV,prob_7415,GSM8K,L0,27,1,False,1.663,290.4,391.3,0.922,0.689,0.855,1,2025-06-22T10:56:25.074117
mlr__cv_6034,MLR + CV,prob_1106,MATH,L1,68,3,False,1.418,291.3,416.0,0.727,0.592,0.746,1,2025-07-03T19:34:09.049599
ird__mlr_0289,IRD + MLR,prob_8565,SVAMP,L0,42,2,False,1.459,276.8,404.9,0.939,0.755,0.919,2,2025-07-03T06:58:33.652684
mlr__cv_0688,MLR + CV,prob_0255,MAWPS,L0,38,1,False,1.324,236.4,329.1,0.857,0.669,0.806,2,2025-06-22T23:18:11.298327
ird__mlr__cv_6154,IRD + MLR + CV,prob_2659,MATH,L0,28,1,False,1.593,294.0,435.4,0.871,0.57,0.711,2,2025-06-26T13:51:33.324868
ird__cv_2907,IRD + CV,prob_9503,ASDiv,L1,84,2,True,1.536,267.3,364.7,0.812,0.639,0.893,4,2025-07-07T01:05:09.686837
ird__mlr__cv_0375,IRD + MLR + CV,prob_10513,ASDiv,L3,134,7,True,7.76,524.9,768.8,0.615,0.183,0.793,37,2025-06-08T15:42:31.642042
ird__mlr_1739,IRD + MLR,prob_5769,SVAMP,L3,153,9,True,6.966,462.3,681.7,0.624,0.268,0.781,42,2025-07-06T02:18:45.680384
ird__mlr__cv_0859,IRD + MLR + CV,prob_11953,ASDiv,L0,46,1,False,1.539,306.1,358.5,0.94,0.635,0.723,2,2025-07-07T02:23:06.437815
mlr__cv_1051,MLR + CV,prob_1870,MathQA,L1,87,4,True,1.685,264.8,393.3,0.733,0.459,0.751,9,2025-06-27T21:08:01.509442
ird__mlr_6559,IRD + MLR,prob_10393,DIR-MWP-Test,L2,122,6,True,3.977,383.7,467.8,0.804,0.348,0.775,22,2025-06-29T01:00:30.518814
ird__cv_1900,IRD + CV,prob_3919,ASDiv,L0,42,2,False,1.463,241.9,341.6,0.897,0.751,0.706,2,2025-06-06T17:34:32.380009
